"origin","destination"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Business"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Business"
"Psychology","Sociology"
"Psychology","Computer science"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Engineering"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Sociology"
"Psychology","Sociology"
"Psychology","Psychology"
"Art","Psychology"
"Art","Art"
"Art","Psychology"
"Art","Psychology"
"Art","Art"
"Art","Psychology"
"Art","History"
"Art","Art"
"Art","Sociology"
"Art","Art"
"Art","Psychology"
"Art","Art"
"Art","Sociology"
"Computer science","Business"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Business"
"Computer science","Business"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Engineering"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Business"
"Computer science","Computer science"
"Computer science","Materials science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Economics"
"Computer science","Business"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Business"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Engineering"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Political science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Political science"
"Political science","Engineering"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Psychology"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Economics"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Economics"
"Business","Business"
"Business","Medicine"
"Business","Computer science"
"Business","Medicine"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Sociology"
"Medicine","Computer science"
"Medicine","Psychology"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Computer science"
"Geography","Geography"
"Geography","Geology"
"Geography","Geography"
"Geography","Environmental science"
"Geography","Environmental science"
"Geography","Geology"
"Geography","Political science"
"Geography","History"
"Geography","Biology"
"Geography","Chemistry"
"Geography","Environmental science"
"Geography","Environmental science"
"Geography","Art"
"Geography","Geography"
"Geography","Chemistry"
"Geography","Environmental science"
"Geography","Geography"
"Geography","Geology"
"Geography","Geology"
"Geography","Geography"
"Geography","Geology"
"Geography","Geology"
"Geography","History"
"Geography","Environmental science"
"Geography","History"
"Geography","Geography"
"Geography","Geology"
"Geography","Chemistry"
"Geography","Geography"
"Geography","Computer science"
"Geography","Geography"
"Geography","Environmental science"
"Geography","Geology"
"Geography","Geography"
"Geography","Geography"
"Geography","Physics"
"Geography","Environmental science"
"Geography","Environmental science"
"Geography","Geography"
"Geography","Geology"
"Geography","Geography"
"Geography","Geography"
"Geography","Geography"
"Geography","Geography"
"Geography","Geology"
"Geography","Environmental science"
"Geography","Geology"
"Geography","Geography"
"Geography","Geography"
"Geography","Geography"
"Geography","Environmental science"
"Geography","Geography"
"Geography","Geography"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Biology"
"Physics","Economics"
"Physics","Art"
"Physics","Art"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Psychology"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Geography"
"Economics","Economics"
"Economics","Economics"
"Economics","Political science"
"Economics","Economics"
"Business","Business"
"Business","Sociology"
"Business","Computer science"
"Business","Business"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Computer science"
"Business","Business"
"Business","Environmental science"
"Business","Geography"
"Business","Business"
"Business","Environmental science"
"Business","Geography"
"Business","Geography"
"Business","Biology"
"Business","Geography"
"Business","Environmental science"
"Business","Environmental science"
"Business","Environmental science"
"Business","Geology"
"Business","Mathematics"
"Business","Computer science"
"Business","Business"
"Business","Environmental science"
"Business","Environmental science"
"Business","Geography"
"Business","Geology"
"Business","Environmental science"
"Business","Geography"
"Business","Geography"
"Business","Biology"
"Business","Environmental science"
"Business","Business"
"Business","Biology"
"Business","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Geography"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Computer science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Medicine"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Medicine"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Economics","Economics"
"Economics","Economics"
"Economics","Political science"
"Economics","Political science"
"Economics","Economics"
"Economics","Economics"
"Economics","Sociology"
"Economics","Geography"
"Economics","Economics"
"Economics","Business"
"Economics","Business"
"Economics","Computer science"
"Economics","Political science"
"Economics","Political science"
"Economics","Computer science"
"Economics","Political science"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Mathematics"
"Economics","Economics"
"Economics","Economics"
"Economics","Mathematics"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Political science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Art"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Engineering"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Computer science","Geography"
"Computer science","Medicine"
"Computer science","Psychology"
"Computer science","Geography"
"Computer science","Psychology"
"Computer science","Medicine"
"Computer science","Medicine"
"Computer science","Medicine"
"Computer science","Biology"
"Computer science","Biology"
"Computer science","Psychology"
"Computer science","Geology"
"Computer science","Computer science"
"Computer science","Computer science"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Medicine"
"Sociology","Philosophy"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Philosophy"
"Sociology","Sociology"
"Sociology","Philosophy"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Psychology"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Computer science"
"Medicine","Biology"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Biology"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Economics"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Economics"
"Sociology","Psychology"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","History"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Computer science"
"Sociology","Economics"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Economics"
"Sociology","Psychology"
"Sociology","Philosophy"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Economics"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","History"
"Sociology","Business"
"Sociology","Business"
"Sociology","Political science"
"Sociology","Economics"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Economics"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Political science"
"Sociology","Sociology"
"Sociology","Computer science"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Philosophy"
"Sociology","Business"
"Sociology","Economics"
"Sociology","Sociology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Economics"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Business"
"Business","Computer science"
"Business","Sociology"
"Business","Psychology"
"Business","Business"
"Business","Computer science"
"Business","Psychology"
"Business","Economics"
"Business","Business"
"Business","Psychology"
"Business","Mathematics"
"Business","Psychology"
"Business","Mathematics"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Computer science"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Political science"
"Business","Mathematics"
"Business","Computer science"
"Business","Psychology"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Business"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Business"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Computer science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Political science"
"Political science","Computer science"
"Political science","Computer science"
"Political science","Political science"
"Political science","Psychology"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Chemistry"
"Medicine","Computer science"
"Medicine","Mathematics"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Physics"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Physics"
"Medicine","Computer science"
"Medicine","Physics"
"Medicine","Computer science"
"Medicine","Computer science"
"Environmental science","Environmental science"
"Environmental science","Business"
"Environmental science","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Geography"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Business"
"Computer science","Computer science"
"Computer science","Business"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Engineering"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Materials science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Computer science"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Sociology","Art"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","History"
"Sociology","History"
"Sociology","Art"
"Sociology","Philosophy"
