"origin","destination"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Physics"
"Geology","Biology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geography"
"Geology","Biology"
"Geology","Chemistry"
"Geology","Geology"
"Geology","History"
"Geology","Geology"
"Geology","Geography"
"Geology","Geology"
"Geology","Geography"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Chemistry"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Materials science"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geography"
"Geology","Biology"
"Geology","Geology"
"Geology","Geography"
"Geology","Geology"
"Geology","Geology"
"Art","History"
"Art","Computer science"
"Art","Art"
"Mathematics","Mathematics"
"Mathematics","Physics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Physics","Physics"
"Physics","Computer science"
"Physics","Physics"
"Business","Business"
"Business","Computer science"
"Business","Medicine"
"Business","Economics"
"Business","Economics"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Psychology"
"Business","Political science"
"Business","Medicine"
"Business","Economics"
"Business","Medicine"
"Business","Business"
"Business","Business"
"Business","Geography"
"Business","Medicine"
"Business","Geography"
"Business","Psychology"
"Business","Medicine"
"Business","Economics"
"Business","Business"
"Business","Political science"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Medicine"
"Business","Computer science"
"Business","Geography"
"Business","Business"
"Business","Economics"
"Business","Economics"
"Business","Economics"
"Business","Economics"
"Business","Economics"
"Business","Economics"
"Business","Economics"
"Business","Computer science"
"Business","Economics"
"Business","Business"
"Business","Psychology"
"Business","Medicine"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Physics","Physics"
"Physics","Physics"
"Physics","Philosophy"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Geology","Geography"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Computer science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Computer science"
"Geology","History"
"Geology","Geology"
"Geology","Geography"
"Geology","Geology"
"Geology","History"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geography"
"Geology","Geology"
"Geology","Geography"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Physics"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Physics"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Physics"
"Environmental science","Physics"
"Environmental science","Chemistry"
"Environmental science","Computer science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Computer science"
"Environmental science","Physics"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Biology"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Physics"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Psychology"
"Environmental science","Chemistry"
"Business","Business"
"Business","Economics"
"Business","Political science"
"Business","Economics"
"Business","Business"
"Business","Political science"
"Business","Economics"
"Business","Geography"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Political science"
"Business","Economics"
"Business","Political science"
"Business","Medicine"
"Business","Medicine"
"Business","Computer science"
"Business","Economics"
"Materials science","Physics"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Biology"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Environmental science"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Environmental science"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Computer science"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Environmental science"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Environmental science"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Environmental science"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Art"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Philosophy"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Medicine"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Philosophy"
"Chemistry","Medicine"
"Political science","Political science"
"Political science","Political science"
"Political science","Art"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Computer science"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Computer science"
"Economics","Economics"
"Economics","Economics"
"Economics","Computer science"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Economics"
"Economics","Business"
"Economics","Computer science"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Computer science"
"Economics","Geography"
"Economics","Economics"
"Economics","Computer science"
"Economics","Computer science"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Economics"
"Economics","Economics"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Business"
"Materials science","Physics"
"Materials science","Physics"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Environmental science"
"Materials science","Chemistry"
"Materials science","Biology"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Physics"
"Materials science","Materials science"
"Political science","Geography"
"Political science","Business"
"Political science","Art"
"Political science","History"
"Political science","Art"
"Political science","Business"
"Political science","History"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","History"
"Political science","Economics"
"Political science","Business"
"Political science","History"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","Business"
"Political science","History"
"Political science","Psychology"
"Political science","Business"
"Political science","Art"
"Political science","Economics"
"Political science","Business"
"Political science","History"
"Political science","Business"
"Political science","Computer science"
"Political science","Business"
"Political science","Economics"
"Political science","History"
"Political science","History"
"Political science","Art"
"Political science","Geography"
"Political science","Philosophy"
"Political science","Economics"
"Political science","History"
"Political science","Business"
"Political science","Business"
"Political science","History"
"Political science","Political science"
"Political science","Business"
"Political science","Economics"
"Political science","Economics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Physics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Philosophy","Philosophy"
"Philosophy","Philosophy"
"Philosophy","Political science"
"Philosophy","Political science"
"Philosophy","Art"
"Philosophy","Philosophy"
"Philosophy","Philosophy"
"Philosophy","Political science"
"Philosophy","Political science"
"Philosophy","History"
"Philosophy","Economics"
"Philosophy","Business"
"Philosophy","Political science"
"Philosophy","History"
"Philosophy","Philosophy"
"Philosophy","Philosophy"
"Philosophy","Engineering"
"Philosophy","Political science"
"Philosophy","Political science"
"Philosophy","Medicine"
"Philosophy","Medicine"
"Philosophy","Physics"
"Philosophy","Medicine"
"Philosophy","Philosophy"
"Philosophy","History"
"Philosophy","Art"
"Philosophy","Philosophy"
"Philosophy","History"
"Philosophy","Political science"
"Philosophy","Psychology"
"Philosophy","History"
"Philosophy","Political science"
"Philosophy","Economics"
"Business","Business"
"Business","Computer science"
"Business","Economics"
"Business","Business"
"Business","Sociology"
"Business","Economics"
"Business","Geography"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Physics"
