Materials science,Computer science,3
Materials science,Mathematics,2
Materials science,Engineering,1
Materials science,Materials science,1
Materials science,Materials science,1
Materials science,Materials science,1
Materials science,Materials science,1
Environmental science,Geology,31
Environmental science,Environmental science,60
Environmental science,Computer science,2
Environmental science,Materials science,1
Materials science,Computer science,4
Materials science,Materials science,24
Materials science,Chemistry,1
Materials science,Physics,1
Materials science,Medicine,1
Biology,Medicine,22
Biology,Biology,40
Biology,Chemistry,3
Biology,Geography,1
Biology,Biology,17
Biology,Chemistry,14
Biology,Computer science,1
Biology,Materials science,3
Biology,Environmental science,1
Biology,Biology,1
Geography,Sociology,2
Geography,Business,5
Geography,Psychology,5
Geography,Geography,7
Geography,Political science,2
Geography,Computer science,3
Geography,Civil engineering,1
Geography,Physics,1
Physics,Materials science,11
Physics,Physics,12
Physics,Mathematics,4
Physics,Computer science,11
Physics,Mathematical analysis,1
Physics,Environmental science,2
Physics,Geology,3
Physics,Turbulence,1
Physics,Engineering,1
Physics,Marine engineering,1
Biology,Biology,9
Biology,Environmental science,4
Biology,Geography,3
Biology,Business,1
Chemistry,Chemistry,17
Chemistry,Environmental science,1
Chemistry,Biology,6
Chemistry,Renewable energy,1
Materials science,null,5
Materials science,Medicine,3
Materials science,Materials science,18
Materials science,Chemistry,5
Materials science,Engineering,1
Materials science,Biology,1
Physics,Materials science,2
Physics,Physics,22
Physics,Mathematics,4
Physics,Computer science,5
Physics,Chemistry,2
Chemistry,Chemistry,27
Chemistry,Biology,49
Chemistry,Computer science,5
Chemistry,Environmental science,2
Chemistry,Business,2
Physics,Physics,17
Physics,Materials science,19
Physics,Computer science,6
Physics,Geology,3
Physics,Computer science,2
Physics,Physics,2
Computer science,Computer science,23
Computer science,Engineering,1
Computer science,Environmental science,1
Chemistry,Geology,17
Chemistry,Chemistry,47
Chemistry,Environmental science,21
Chemistry,Materials science,4
Chemistry,Computer science,1
Chemistry,Physics,2
Computer science,Business,28
Computer science,Computer science,31
Computer science,Political science,1
Computer science,Psychology,2
Computer science,Business,7
Computer science,Computer science,4
Chemistry,Materials science,11
Chemistry,Chemistry,36
Biology,Biology,72
Biology,Medicine,4
Biology,Computer science,4
Biology,Chemistry,6
Environmental science,Business,6
Environmental science,Engineering,6
Environmental science,Environmental science,6
Environmental science,Biology,1
Environmental science,Computer science,2
Environmental science,Economics,1
Computer science,Physics,1
Computer science,Computer science,31
Computer science,Mathematics,7
Computer science,Business,1
Computer science,Computer science,12
Computer science,Business,6
Computer science,Environmental science,3
Computer science,Electricity,1
Mathematics,Mathematics,29
Mathematics,null,1
Mathematics,Computer science,2
Econometrics,Business,16
Econometrics,Economics,1
Econometrics,Computer science,10
Econometrics,Biology,1
Econometrics,Geography,1
Econometrics,Political science,1
Materials science,Chemistry,7
Materials science,Materials science,17
Materials science,Environmental science,10
Materials science,Computer science,2
Computer science,Computer science,8
Computer science,Economics,4
Computer science,Environmental science,23
Computer science,Chemistry,19
Computer science,Biology,1
Computer science,Business,13
Computer science,Materials science,2
Computer science,Engineering,2
Computer science,Art,1
Computer science,Raw material,1
Computer science,Nanotechnology,1
Chemistry,Chemistry,49
Chemistry,Environmental science,8
Chemistry,Computer science,3
Chemistry,Biology,4
Chemistry,null,1
Chemistry,Medicine,1
Environmental science,Business,1
Environmental science,Environmental science,12
Environmental science,Engineering,1
Environmental science,Computer science,5
Chemistry,Chemistry,14
Chemistry,Biology,1
Computer science,Computer science,25
Computer science,Environmental science,4
Computer science,Engineering,1
Business,Business,18
Business,Computer science,5
Business,Environmental science,18
Business,Materials science,1
Business,Engineering,3
Business,Medicine,1
Computer science,Chemistry,87
Computer science,Physics,16
Computer science,Computer science,19
Computer science,Materials science,5
Computer science,Mathematics,1
Chemistry,null,1
Chemistry,Chemistry,46
Chemistry,Materials science,1
Chemistry,Environmental science,2
Current (fluid),Environmental science,50
Current (fluid),Mechanics,1
Current (fluid),Business,1
Current (fluid),Materials science,21
Current (fluid),Computer science,7
Current (fluid),Engineering,4
Current (fluid),Physics,2
Current (fluid),Injector,1
Current (fluid),Automotive engineering,1
Chemistry,Chemistry,81
Chemistry,Computer science,4
Chemistry,Physics,9
Chemistry,Materials science,11
Chemistry,Mathematics,1
Business,Computer science,8
Business,Business,45
Business,Political science,1
Business,Economics,1
Business,Sociology,1
Business,Psychology,1
Chemistry,Materials science,52
Chemistry,Chemistry,7
Chemistry,Computer science,1
Materials science,Materials science,107
Materials science,Business,1
Materials science,Environmental science,2
Materials science,Chemistry,22
Materials science,null,2
Materials science,Engineering,1
Computer science,Computer science,12
Computer science,Environmental science,1
Computer science,Economics,2
Geology,Environmental science,8
Geology,Geology,13
Geology,Chemistry,10
Geology,Business,2
Geology,Computer science,9
Geology,null,1
Engineering,Computer science,7
Engineering,Engineering,10
Engineering,Materials science,3
Engineering,Mechanism (biology),1
Engineering,Physics,2
Engineering,Environmental science,1
Engineering,Transport engineering,1
Computer science,Computer science,23
Computer science,Business,8
Computer science,Environmental science,4
Business,Medicine,20
Business,Computer science,3
Business,Business,10
Business,Mathematics,1
Business,Chemistry,1
Business,Biology,1
Chemistry,Chemistry,29
Chemistry,Materials science,17
Economics,Business,35
Economics,Economics,18
Economics,Computer science,5
Economics,Environmental science,1
Economics,Psychology,2
Economics,Geography,1
Environmental science,Environmental science,11
Environmental science,Biology,7
Environmental science,Geography,1
Environmental science,Computer science,10
Environmental science,Business,3
Environmental science,Fishery,3
Environmental science,Mathematics,1
Materials science,Chemistry,283
Materials science,Materials science,61
Materials science,Business,2
Materials science,null,2
Materials science,Environmental science,12
Materials science,Physics,2
Materials science,Art,1
Materials science,Engineering,1
Materials science,Computer science,1
Environmental science,Environmental science,21
Environmental science,Business,19
Environmental science,Engineering,4
Environmental science,Geography,1
Environmental science,Computer science,5
Environmental science,Economics,3
Environmental science,Biology,1
Environmental science,Environmental economics,1
Chemistry,Chemistry,20
Chemistry,Medicine,3
Chemistry,Biology,15
Chemistry,Materials science,8
Chemistry,Computer science,1
Materials science,Materials science,19
Materials science,Chemistry,5
Materials science,Environmental science,2
Chemistry,Environmental science,31
Chemistry,Chemistry,21
Chemistry,Biology,3
Chemistry,Geology,1
Chemistry,Computer science,1
Materials science,Environmental science,4
Materials science,Geology,2
Materials science,Materials science,9
Materials science,Physics,2
Materials science,Mathematics,2
Materials science,Computer science,1
Business,Business,35
Business,Economics,4
Business,Medicine,1
Business,Computer science,2
Materials science,Environmental science,29
Materials science,Chemistry,92
Materials science,Materials science,48
Materials science,Art,1
Materials science,Business,1
Materials science,Computer science,2
Biology,Biology,32
Biology,Computer science,1
Materials science,Materials science,35
Computer science,Computer science,24
Computer science,Materials science,5
Computer science,Chemistry,54
Computer science,Biology,15
Computer science,Physics,1
Computer science,Environmental science,2
Computer science,Business,2
Physics,Physics,73
Physics,Computer science,2
Physics,Chemistry,1
Materials science,Materials science,22
Materials science,Computer science,3
Materials science,Chemistry,1
Materials science,Philosophy,1
Business,Computer science,18
Business,Environmental science,14
Business,Economics,1
Business,Business,4
Business,Geography,2
Computer science,Materials science,12
Computer science,Chemistry,21
Computer science,Computer science,36
Computer science,Mathematics,2
Materials science,Materials science,45
Materials science,Computer science,4
Materials science,Medicine,1
Materials science,Physics,2
Engineering,Computer science,1
Engineering,Environmental science,2
Materials science,Materials science,41
Materials science,Materials science,34
Materials science,Medicine,2
Materials science,Computer science,9
Materials science,Biology,1
Materials science,Mathematics,1
Materials science,Business,2
Computer science,Computer science,32
Computer science,Business,2
Computer science,Mathematics,5
Computer science,Medicine,1
Biology,Biology,87
Biology,Chemistry,34
Biology,Medicine,31
Biology,Endocrinology,1
Biology,Psychology,2
Biology,null,1
Mathematics,Computer science,13
Mathematics,Materials science,20
Mathematics,Geology,7
Mathematics,Mathematics,33
Mathematics,Medicine,1
Mathematics,Environmental science,4
Mathematics,Mechanics,1
Computer science,Mathematics,2
Computer science,Computer science,36
Computer science,Geography,1
Computer science,Baseline (sea),1
Computer science,Microsimulation,1
Computer science,Economics,1
Biology,Chemistry,2
Biology,Biology,8
Computer science,Computer science,45
Computer science,Materials science,5
Computer science,Mathematics,2
Computer science,Physics,1
Biology,Biology,28
Biology,Chemistry,5
Biology,Engineering,1
Biology,Biochemical engineering,1
Biology,Factory (object-oriented programming),1
Geology,Geology,50
Geology,Materials science,3
Geology,Environmental science,2
Geology,Physics,11
Geology,Computer science,4
Materials science,Materials science,23
Materials science,Chemistry,8
Materials science,Materials science,10
Materials science,Medicine,1
Materials science,null,2
Materials science,Engineering,1
Materials science,Computer science,2
Environmental science,Environmental science,12
Environmental science,Computer science,12
Environmental science,Fishery,4
Environmental science,Biology,6
Environmental science,Geography,1
Environmental science,Fish <Actinopterygii>,1
Computer science,Computer science,19
Computer science,Business,1
Computer science,Medicine,3
Computer science,Psychology,4
Environmental science,Computer science,5
Environmental science,Environmental science,23
Environmental science,Biology,95
Environmental science,Geography,5
Environmental science,Chemistry,5
Environmental science,Geology,1
Computer science,Computer science,32
Computer science,null,1
Biology,Biology,66
Biology,Environmental science,16
Biology,Business,1
Biology,Geography,1
Biology,Computer science,1
Computer science,Computer science,4
Computer science,Mathematics,1
Computer science,Materials science,1
Business,Business,4
Computer science,Environmental science,1
Computer science,Computer science,5
Computer science,Business,2
Computer science,Materials science,8
Computer science,Computer science,1
Computer science,Engineering,1
Chemistry,Medicine,6
Chemistry,Chemistry,39
Chemistry,Materials science,6
Chemistry,Computer science,1
Chemistry,Business,1
Computer science,Computer science,18
Computer science,Psychology,1
Computer science,Mathematics,1
Computer science,Computer science,9
Computer science,Mathematics,1
Geology,Physics,2
Geology,Computer science,2
Geology,Geology,1
Geology,Environmental science,1
Computer science,Business,7
Computer science,Computer science,42
Computer science,Physics,2
Materials science,Materials science,33
Materials science,Chemistry,2
Materials science,Computer science,3
Materials science,Biology,1
Environmental science,Environmental science,29
Environmental science,Chemistry,6
Environmental science,Chemistry,4
Environmental science,Environmental science,31
Environmental science,Physics,28
Environmental science,Materials science,7
Environmental science,Computer science,3
Biology,Biology,20
Biology,Computer science,3
Medicine,Medicine,23
Medicine,Chemistry,8
Medicine,Mathematics,1
Medicine,Biology,1
Medicine,Computer science,1
Materials science,Materials science,44
Materials science,Physics,8
Materials science,Chemistry,2
Computer science,Physics,6
Computer science,Computer science,5
Computer science,Acoustics,2
Computer science,Marine engineering,1
Computer science,Environmental science,1
Computer science,Computer science,30
Computer science,Computer science,17
Computer science,Environmental science,51
Computer science,Physics,1
Computer science,Mathematics,1
Computer science,Meteorology,1
Computer science,Geology,3
Computer science,Engineering,1
Chemistry,Materials science,12
Chemistry,Chemistry,44
Chemistry,Computer science,1
Chemistry,Biology,4
Chemistry,Medicine,5
Biology,Biology,40
Biology,Chemistry,4
Biology,Computer science,2
Biology,null,1
Biology,Chitin,1
Biology,Business,1
Environmental science,Biology,10
Environmental science,Computer science,1
Environmental science,Medicine,1
Environmental science,Environmental science,1
Computer science,Computer science,54
Computer science,BETA (programming language),1
Computer science,Computer science,39
Computer science,Engineering ethics,1
Computer science,Medicine,3
Computer science,Psychology,5
Computer science,Business,9
Computer science,Foundation (evidence),1
Computer science,Engineering,1
Computer science,Sociology,2
Computer science,Art,1
Computer science,Computer science,16
Computer science,Mathematics,9
Physics,Environmental science,6
Physics,Computer science,1
Physics,Physics,2
Physics,Geology,1
Chemistry,Chemistry,48
Chemistry,Environmental science,4
Chemistry,Biology,2
Chemistry,null,1
Chemistry,Materials science,1
Computer science,Physics,16
Computer science,Computer science,6
Materials science,Materials science,35
Materials science,Chemistry,6
Materials science,Analogy,1
Materials science,null,1
Materials science,Computer science,2
Materials science,Materials science,35
Materials science,Chemistry,4
Materials science,Physics,1
Materials science,Materials science,1
Materials science,Materials science,33
Materials science,Physics,14
Chemistry,Chemistry,56
Chemistry,Materials science,16
Chemistry,Physics,10
Chemistry,Computer science,2
Chemistry,Mathematics,1
Chemistry,Business,1
Computer science,Computer science,9
Chemistry,Chemistry,27
Chemistry,Physics,2
Chemistry,Materials science,11
Chemistry,Mathematics,1
Computer science,Medicine,20
Computer science,Computer science,53
Computer science,Business,16
Computer science,Psychology,9
Computer science,Geography,1
Computer science,Political science,1
Computer science,Economics,1
Computer science,Computer science,5
Computer science,Materials science,1
Computer science,Materials science,6
Chemistry,Chemistry,97
Chemistry,Biology,34
Chemistry,Natural (archaeology),1
Chemistry,Biochemical engineering,2
Chemistry,Environmental science,1
Chemistry,Medicine,1
Chemistry,Computer science,1
Chemistry,Computational biology,1
Computer science,Computer science,18
Computer science,Materials science,9
Materials science,Materials science,41
Materials science,Chemistry,8
Materials science,Computer science,2
Materials science,Physics,1
Computer science,Mode (computer interface),1
Computer science,Materials science,3
Computer science,Geology,6
Computer science,Physics,4
Computer science,Computer science,9
Computer science,Mathematics,2
Business,Business,9
Business,Computer science,14
Business,Chemistry,3
Business,Environmental science,9
Business,Sociology,1
Business,Medicine,3
Geology,Geology,26
Geology,Physics,10
Geology,Environmental science,1
Geology,Computer science,7
Geology,Mathematics,1
Geology,Materials science,2
Geology,Earth (classical element),1
Chemistry,Physics,3
Chemistry,Chemistry,15
Chemistry,Materials science,20
Chemistry,Computer science,6
Chemistry,Mathematics,1
Biology,Biology,19
Biology,Medicine,3
Biology,Chemistry,1
Biology,Computer science,1
Computer science,Computer science,6
Computer science,Materials science,48
Computer science,Physics,8
Computer science,Chemistry,6
Chemistry,Biology,55
Chemistry,Materials science,91
Chemistry,Chemistry,71
Chemistry,Medicine,35
Chemistry,Biomedical engineering,1
Chemistry,Cancer research,1
Chemistry,Topology (electrical circuits),1
Chemistry,Cell biology,1
Chemistry,Engineering,1
Computer science,Computer science,19
Computer science,Computer science,18
Computer science,Computer science,17
Computer science,Mathematics,1
Geology,Geology,29
Geology,Physics,11
Geology,Environmental science,2
Geology,Computer science,6
Geology,Mathematics,1
Geology,Materials science,2
Geology,Geography,1
Geology,Earth (classical element),1
Physics,Physics,27
Physics,Computer science,15
Physics,Algorithm,1
Chemistry,Chemistry,84
Chemistry,Environmental science,3
Chemistry,Biochemical engineering,1
Chemistry,Chemistry,49
Chemistry,Environmental science,1
Chemistry,Materials science,10
Materials science,Chemistry,31
Materials science,Materials science,60
Materials science,Computer science,1
Materials science,Physics,2
Materials science,Art,1
Materials science,Materials science,40
Materials science,Computer science,6
Materials science,Physics,8
Materials science,Chemistry,1
Materials science,Geology,1
Chemistry,Medicine,4
Chemistry,Chemistry,27
Chemistry,Materials science,3
Chemistry,Cell biology,1
Chemistry,Biology,1
Biology,Biology,30
Biology,Medicine,15
Biology,Receptor,1
Biology,Chemistry,3
Biology,Mathematics,2
Computer science,Computer science,5
Computer science,Materials science,1
Computer science,Computer science,13
Computer science,Modal,1
Computer science,Materials science,8
Computer science,Engineering,1
Computer science,Battery (electricity),1
Computer science,Mathematics,6
Computer science,Computer science,28
Geology,Environmental science,16
Geology,Geology,48
Geology,Computer science,5
Geology,Geography,2
Chemistry,Chemistry,56
Chemistry,Biology,19
Chemistry,Materials science,6
Chemistry,Business,1
Materials science,Chemistry,4
Materials science,Materials science,19
Materials science,Physics,1
Materials science,Materials science,17
Materials science,Physics,7
Computer science,Materials science,2
Computer science,Computer science,26
Computer science,Physics,6
Computer science,Geology,1
Computer science,Medicine,1
Computer science,Environmental science,1
Computer science,Mathematics,3
Engineering,Business,3
Engineering,Computer science,10
Engineering,Materials science,1
Engineering,Environmental science,9
Engineering,Engineering,2
Chemistry,Chemistry,30
Chemistry,Biology,9
Chemistry,Environmental science,3
Chemistry,Materials science,1
Chemistry,Biochemical engineering,1
Chemistry,Computer science,1
Computer science,Computer science,65
Computer science,Engineering,6
Computer science,Environmental science,65
Computer science,Materials science,2
Computer science,Art,1
Computer science,Control system,1
Computer science,Automotive engineering,1
Chemistry,Environmental science,2
Chemistry,Chemistry,20
Chemistry,Biology,3
Chemistry,null,1
Chemistry,Computer science,1
Environmental science,Medicine,20
Environmental science,Business,3
Environmental science,Environmental science,30
Environmental science,Engineering,3
Environmental science,Psychology,2
Environmental science,Biology,1
Environmental science,Computer science,1
Chemistry,Chemistry,21
Chemistry,Computer science,6
Chemistry,Mathematics,1
Chemistry,Physics,1
Materials science,Materials science,62
Materials science,Chemistry,7
Materials science,Physics,7
Materials science,Computer science,1
Materials science,null,1
Computer science,Computer science,21
Computer science,Computer science,7
Materials science,Materials science,23
Materials science,Medicine,1
Computer science,Computer science,40
Computer science,Environmental science,1
Biology,Biology,38
Biology,Chemistry,1
Biology,Computer science,15
Chemistry,Chemistry,34
Chemistry,Biology,16
Chemistry,Business,4
Chemistry,Computer science,1
Chemistry,Environmental science,23
Computer science,Computer science,11
Computer science,Indoor positioning system,1
Computer science,Computer science,6
Computer science,Business,1
Computer science,Environmental science,1
Materials science,Materials science,20
Materials science,Computer science,4
Materials science,Physics,3
Computer science,Computer science,20
Computer science,Psychology,1
Physics,Physics,72
Physics,Computer science,1
Physics,Environmental science,1
Physics,Materials science,1
Physics,null,1
Physics,Astronomy,1
Physics,Astrophysics,1
Physics,Pearl,1
Chemistry,Chemistry,27
Chemistry,Biology,24
Materials science,Chemistry,20
Materials science,Materials science,33
Materials science,Business,3
Materials science,Environmental science,9
Materials science,Computer science,5
Materials science,Computer science,10
Materials science,Chemistry,4
Materials science,Materials science,36
Materials science,Environmental science,3
Materials science,null,1
Materials science,Business,1
Computer science,Computer science,10
Chemistry,Chemistry,48
Chemistry,Computer science,6
Chemistry,Materials science,3
Chemistry,Biophysics,1
Chemistry,null,1
Materials science,Materials science,35
Materials science,Computer science,4
Materials science,Chemistry,2
Materials science,Biology,1
Materials science,Computer science,1
Materials science,Materials science,20
Materials science,Chemistry,3
Materials science,null,1
Economics,Computer science,1
Computer science,Computer science,13
Computer science,Materials science,2
Computer science,Physics,1
Computer science,Computer science,2
Chemistry,Chemistry,16
Chemistry,Materials science,32
Chemistry,null,2
Chemistry,Computer science,2
Chemistry,Physics,2
Chemistry,Biology,23
Chemistry,Chemistry,33
Chemistry,Computer science,2
Chemistry,null,3
Biology,Biology,16
Biology,null,1
Biology,Computer science,1
Chemistry,Chemistry,17
Chemistry,Computer science,3
Chemistry,Environmental science,2
Chemistry,Biochemical engineering,1
Chemistry,Biology,2
Chemistry,Business,1
Chemistry,Engineering,1
Engineering,Computer science,32
Engineering,Business,2
Engineering,Medicine,2
Engineering,null,1
Engineering,Mathematics,2
Environmental science,Medicine,2
Environmental science,Environmental science,6
Biology,Biology,51
Biology,Environmental science,1
Biology,Computer science,2
Biology,Chemistry,1
Chemistry,Chemistry,60
Chemistry,Environmental science,8
Chemistry,Biology,4
Chemistry,Engineering physics,1
Chemistry,Materials science,7
Chemistry,Computer science,3
Chemistry,Mathematics,1
Chemistry,Philosophy,1
Chemistry,Engineering,1
Chemistry,Medicine,1
Chemistry,Physics,1
Chemistry,Chemistry,26
Materials science,Materials science,48
Materials science,Engineering physics,1
Materials science,Computer science,1
Materials science,Physics,3
Materials science,Materials science,22
Materials science,Computer science,6
Materials science,Chemistry,12
Computer science,Computer science,18
Chemistry,Medicine,5
Chemistry,Chemistry,21
Chemistry,Computer science,21
Chemistry,Biology,1
Chemistry,Mathematics,9
Chemistry,Business,1
Chemistry,Materials science,1
Chemistry,null,1
Medicine,Computer science,17
Medicine,Medicine,8
Chemistry,Chemistry,118
Chemistry,Physics,7
Chemistry,Materials science,5
Chemistry,null,2
Chemistry,Computer science,3
Computer science,Computer science,24
Computer science,Physics,1
Computer science,Engineering,5
Computer science,Materials science,3
Computer science,Geology,2
Computer science,Computer science,9
Computer science,Geotechnical engineering,1
Computer science,Ballast,1
Computer science,Acoustics,1
Computer science,Human settlement,1
Computer science,Computer science,25
Computer science,null,2
Computer science,Materials science,1
Computer science,Computer science,9
Computer science,Remote sensing,1
Computer science,Mathematics,1
Computer science,Environmental science,1
Business,Business,32
Business,Biology,14
Business,Geography,21
Business,Environmental science,9
Business,Art,3
Business,Ecosystem,1
Business,Political science,3
Business,null,2
Business,Computer science,1
Business,Business,16
Business,Chemistry,2
Business,Environmental science,9
Business,Computer science,7
Business,null,1
Materials science,Materials science,23
Materials science,Chemistry,4
Materials science,Computer science,4
Materials science,null,1
Chemistry,Chemistry,30
Chemistry,Materials science,4
Chemistry,Environmental science,2
Chemistry,Geology,1
Materials science,Chemistry,24
Materials science,Materials science,8
Materials science,Environmental science,7
Materials science,null,4
Materials science,Earth science,1
Computer science,Computer science,30
Computer science,Environmental science,7
Computer science,Normalization (sociology),1
Computer science,Epistemology,1
Computer science,null,2
Computer science,Business,7
Computer science,Psychology,2
Computer science,Chemistry,1
Computer science,Economics,1
Materials science,Materials science,36
Materials science,Computer science,1
Environmental science,Geography,6
Environmental science,Environmental science,25
Environmental science,null,1
Environmental science,Computer science,3
Environmental science,Chemistry,7
Environmental science,Engineering,1
Environmental science,Business,9
Environmental science,Biology,4
Environmental science,Geology,1
Environmental science,Medicine,1
Chemistry,Chemistry,21
Chemistry,Computer science,1
Computer science,Chemistry,5
Computer science,Computer science,14
Computer science,Materials science,8
Computer science,Nanotechnology,1
Computer science,Biology,4
Computer science,Engineering,4
Biology,Chemistry,21
Biology,Biology,20
Biology,Computer science,3
Biology,Medicine,3
Biology,Materials science,5
Environmental science,Computer science,11
Environmental science,Environmental science,16
Environmental science,Geology,2
Environmental science,Physics,2
Environmental science,Biology,7
Environmental science,Computer science,4
Environmental science,Environmental science,8
Environmental science,Business,2
Environmental science,Geography,1
Environmental science,Fishery,1
Computer science,Computer science,18
Computer science,Environmental science,4
Computer science,Biology,14
Computer science,Econometrics,3
Computer science,Fishery,1
Computer science,Geography,2
Computer science,Business,4
Computer science,Mathematics,2
Computer science,Computer science,13
Computer science,Environmental science,7
Computer science,null,1
Computer science,Meteorology,1
Computer science,Engineering,1
Computer science,Computer science,34
Computer science,Environmental science,4
Computer science,null,1
Computer science,Business,2
Computer science,Economics,1
Computer science,Computer science,27
Materials science,Materials science,25
Materials science,null,1
Computer science,Mathematics,10
Computer science,Computer science,37
Computer science,null,1
Computer science,Physics,1
Computer science,Medicine,1
Materials science,Chemistry,10
Materials science,Materials science,25
Materials science,Medicine,9
Materials science,null,1
Materials science,Mathematics,1
Materials science,Physics,1
Computer science,Mathematics,1
Computer science,Computer science,38
Computer science,Psychology,1
Computer science,Art,1
Computer science,Epistemology,1
Computer science,Business,1
Computer science,Computer science,27
Computer science,Environmental science,6
Computer science,Business,2
Computer science,Engineering,2
Chemistry,Engineering,1
Chemistry,Biology,9
Chemistry,Chemistry,26
Chemistry,Environmental science,4
Computer science,Computer science,41
Computer science,Mathematics,12
Computer science,Computer science,21
Computer science,Materials science,12
Computer science,Mathematics,1
Computer science,Engineering,2
Computer science,Mechanics,1
Computer science,Physics,1
Business,Environmental science,36
Business,Business,7
Business,Computer science,4
Business,Ecology,1
Business,Economics,1
Business,Biology,6
Business,Geography,1
Business,Geology,1
Chemistry,Chemistry,13
Chemistry,Biology,17
Chemistry,Psychology,1
Chemistry,Business,1
Chemistry,Environmental science,5
Chemistry,Computer science,1
Chemistry,null,1
Materials science,Materials science,87
Materials science,Computer science,5
Materials science,Mathematics,1
Materials science,Chemistry,2
Materials science,Materials science,74
Materials science,Chemistry,6
Materials science,Chemistry,15
Materials science,Environmental science,22
Materials science,Chemical engineering,1
Materials science,Biology,1
Materials science,Engineering,2
Materials science,null,1
Materials science,Materials science,2
Materials science,Computer science,1
Computer science,Business,22
Computer science,Computer science,14
Computer science,Economics,23
Computer science,Psychology,4
Computer science,Political science,5
Computer science,Geography,4
Computer science,Environmental science,1
Computer science,Medicine,1
Computer science,Ambiguity,1
Computer science,Business,19
Computer science,Computer science,75
Computer science,Environmental science,15
Computer science,Medicine,1
Computer science,Economics,2
Computer science,Engineering,2
Computer science,Physics,1
Computer science,Geology,1
Computer science,Mathematics,1
Computer science,Aerospace engineering,1
Computer science,Mechanics,1
Biology,Business,2
Biology,Biology,17
Biology,Medicine,1
Environmental science,Business,8
Environmental science,Computer science,12
Environmental science,Environmental science,13
Environmental science,Engineering,3
Environmental science,Political science,1
Engineering,Engineering,8
Engineering,Physics,4
Engineering,Computer science,9
Engineering,Geology,4
Engineering,Mathematics,1
Engineering,Mechanics,4
Engineering,Environmental science,2
Engineering,Materials science,2
Materials science,Geology,11
Materials science,Materials science,5
Materials science,Computer science,12
Materials science,Engineering,6
Materials science,Geotechnical engineering,3
Materials science,Acoustics,1
Materials science,null,1
Materials science,Structural engineering,1
Computer science,Environmental science,16
Computer science,Engineering,5
Computer science,Computer science,2
Computer science,Biology,1
Computer science,Simulation,1
Computer science,Medicine,4
Computer science,Physics,2
Computer science,Materials science,1
Computer science,Business,1
Geology,Materials science,7
Geology,Geology,23
Geology,Computer science,1
Computer science,Computer science,69
Computer science,Business,3
Computer science,Environmental science,6
Computer science,Medicine,1
Computer science,Architectural engineering,2
Computer science,Psychology,5
Computer science,Computer science,5
Computer science,Engineering,2
Computer science,Physics,4
Computer science,Materials science,2
Computer science,Marine engineering,2
Computer science,Environmental science,2
Computer science,Aerospace engineering,1
Computer science,Business,1
Computer science,Computer science,25
Computer science,Business,2
Materials science,Materials science,17
Materials science,Computer science,4
Materials science,Business,2
Materials science,Chemistry,1
Materials science,Engineering,2
Computer science,Computer science,18
Computer science,Business,2
Computer science,Engineering,1
Materials science,Materials science,18
Materials science,Physics,4
Materials science,Chemistry,1
Computer science,Computer science,30
Computer science,Materials science,1
Computer science,Mathematics,6
Computer science,Engineering,7
Computer science,Computer science,9
Computer science,Physics,2
Computer science,Environmental science,5
Computer science,Geology,2
Computer science,Mechanics,1
Computer science,Balance (ability),1
Biology,Biology,47
Biology,Chemistry,5
Biology,Environmental science,1
Biology,Materials science,1
Biology,Factory (object-oriented programming),1
Biology,Computer science,1
Chemistry,Chemistry,15
Chemistry,Computer science,49
Chemistry,Materials science,2
Chemistry,Mathematics,1
Chemistry,Environmental science,1
Chemistry,Medicine,7
Chemistry,Chemistry,15
Chemistry,Biology,29
Chemistry,Physics,1
Chemistry,Computer science,5
Chemistry,Materials science,2
Computer science,Computer science,17
Computer science,Mathematics,1
Biology,Biology,68
Biology,Medicine,2
Biology,Chemistry,4
Biology,Computer science,1
Psychology,Computer science,36
Psychology,Medicine,12
Psychology,Psychology,15
Computer science,Materials science,11
Computer science,Computer science,3
Computer science,Physics,5
Computer science,Computer science,8
Computer science,Physics,2
Computer science,Materials science,5
Materials science,Mathematics,1
Materials science,Computer science,4
Materials science,Physics,30
Materials science,Medicine,1
Materials science,Marine engineering,1
Materials science,Materials science,11
Materials science,Computer science,1
Environmental science,Chemistry,3
Environmental science,Materials science,14
Environmental science,Physics,1
Materials science,Materials science,7
Materials science,Engineering,2
Materials science,Physics,1
Materials science,Environmental science,2
Materials science,Computer science,1
Computer science,Computer science,29
Materials science,Materials science,44
Materials science,Materials science,21
Materials science,Chemistry,5
Materials science,Computer science,1
Materials science,Engineering,2
Materials science,Computer science,2
Materials science,Materials science,29
Materials science,Physics,4
Materials science,Chemistry,1
Materials science,Environmental science,1
Materials science,Biology,1
Chemistry,Chemistry,13
Chemistry,Medicine,1
Chemistry,Business,1
Materials science,Materials science,52
Materials science,Environmental science,2
Materials science,Chemistry,2
Materials science,Computer science,1
Business,Business,14
Business,Environmental science,28
Business,Astrobiology,2
Business,Geography,7
Business,Computer science,8
Business,Ecology,2
Business,Chemistry,1
Business,Political science,1
Business,Medicine,1
Business,Psychology,1
Business,Life-cycle assessment,1
Materials science,Materials science,29
Materials science,Computer science,4
Materials science,Physics,3
Geology,Geology,7
Geology,Environmental science,1
Computer science,Computer science,12
Computer science,Biology,6
Computer science,Business,1
Chemistry,Chemistry,19
Chemistry,Materials science,5
Chemistry,Physics,2
Chemistry,Computer science,1
Chemistry,Biology,48
Chemistry,Chemistry,15
Chemistry,Environmental science,1
